,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
126537,126537,"South Dakota, Artificial Intelligence and Data Analytics (Video)","I had the privilege of being on a panel with Ryan Swanstrom from Swanstrom Analytics and Jodi Schwan from SiouxFalls.Business at the South Dakota Technology Showcase event, which is put on by SDN Communications. During",0,Matt Paulson,,2019,10,2,1,3.0,https://medium.com/@matt_25083/south-dakota-artificial-intelligence-and-data-analytics-video-d43eb3a8e9b8,https://medium.com/@matt_25083,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
126540,126540,Avoid vendor lock with a Learning Record Store,Avoid vendor lock by using an LRS powered by the xAPI or Caliper learning specifications.,0,matt,,2016,7,13,3,0.0,https://medium.com/@matt_5131/avoid-vendor-lock-with-a-learning-record-store-da58f8d56022,https://medium.com/@matt_5131,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
126543,126543,,,0,matt,,2016,7,14,2,0.0,https://medium.com/@matt_5131/the-early-adopters-of-learning-analytics-783c202a197b,https://medium.com/@matt_5131,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
126623,126623,Predictability of College Basketball Wins,"By: Matthew Forey, Andrew Locker, Nathan Keckley, Ricardo",1,Matthew Forey,,2020,6,29,9,0.0,https://medium.com/@mattforey/predictability-of-college-basketball-wins-bd20f535e909,https://medium.com/@mattforey,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
126746,126746,How I landed a Data Analytics job without a relevant degree and during COVID-19.,,1,Matt Gillette,,2020,8,10,4,0.0,https://medium.com/@matthewgillette/how-i-landed-a-data-analytics-job-without-a-relevant-degree-and-during-covid-19-e91ba1e7c0a8,https://medium.com/@matthewgillette,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
127067,127067,Digitization and the Latest Trends making an impact on Global Supply Chain Management,NewsletterAugust-2018Digitization and the Latest Trends making an impact on Global Supply Chain Management,0,MavenVista Technologies PVT. LTD.,,2018,8,29,1,14.0,https://medium.com/@mavenvistavendx/digitization-and-the-latest-trends-making-an-impact-on-global-supply-chain-management-c8f6b1bce5be,https://medium.com/@mavenvistavendx,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
127068,127068,How Harnessing Data Analytics can reduce Procurement Fraud?,,1,MavenVista Technologies PVT. LTD.,,2019,11,20,1,0.0,https://medium.com/@mavenvistavendx/how-harnessing-data-analytics-can-reduce-procurement-fraud-ab37174cf49e,https://medium.com/@mavenvistavendx,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
127320,127320,data science online training in hyderabad,Link<url> https://www.excelr.com/data-science-course-training-in-hyderabad/,0,stuart max,,2018,8,16,0,0.0,https://medium.com/@maxstuart222/data-science-online-training-in-hyderabad-ab5256d602bf,https://medium.com/@maxstuart222,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
127537,127537,10 Tips in Reading/Writing SQL for Data Analysts,,1,Daisuke Yoshida,,2019,8,11,9,7.0,https://medium.com/@mb.yosidads/10-tips-in-reading-writing-sql-for-data-analysts-c3f90cc30736,https://medium.com/@mb.yosidads,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
127716,127716,Week 27Data Analytics for the Public Sector,Presenting on the Regulatory AI Projects and Talking About Measuring Outcomes And Not Outputs,0,Scott McNaughton,,2019,9,11,5,7.0,https://medium.com/@mcnaughton.sa/week-27-data-analytics-for-the-public-sector-5d299b1832df,https://medium.com/@mcnaughton.sa,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
127825,127825,Confronter la marque au Zero Moment of Truth pour la rendre conversationnelle,Quel point commun entre un tutorial YouTube et un avis dutilisateur,0,Matthieu Danielou,,2016,2,29,7,1.0,https://medium.com/@mdanielou/confronter-la-marque-au-zero-moment-of-truth-pour-la-rendre-conversationnelle-23b33f89020e,https://medium.com/@mdanielou,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
127827,127827,"Mr. Marketer, less is more",Taillez dans vos dpenses de com inutiles et lancez-vous dans la brand,1,Matthieu Danielou,,2016,3,31,12,0.0,https://medium.com/@mdanielou/mr-marketer-less-is-more-e818b10d0a0,https://medium.com/@mdanielou,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
127958,127958,Why Banking CIOs Choose Analytics to Improve Customer Service?,"The trend of making services customer-oriented is a direct result of rising demands among customers for better services, and the best way for banks to achieve it is through the use of analytics. Technology is the most",0,Ana Isabella,,2019,10,14,2,0.0,https://medium.com/@me_isbella/why-banking-cios-choose-analytics-to-improve-customer-service-187ed3f9d305,https://medium.com/@me_isbella,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
128017,128017,DAY 1: Introduction to Data Analytics,,1,Medha Mankala,,2020,8,13,4,1.0,https://medium.com/@medhamunni567/day-1-introduction-to-data-analytics-ad89b8760410,https://medium.com/@medhamunni567,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
128018,128018,DAY 2: Key Elements in Analyzing Data,Learning to interpret Existing Data:,0,Medha Mankala,,2020,8,15,4,0.0,https://medium.com/@medhamunni567/day-2-key-elements-in-analyzing-data-24b8fe73dfbe,https://medium.com/@medhamunni567,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
128730,128730,Can data analytics and data security go hand in hand?,,1,MENTIS INC,,2019,10,10,2,3.0,https://medium.com/@mentisinc/can-data-analytics-and-data-security-go-hand-in-hand-6ce360393c73,https://medium.com/@mentisinc,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
128794,128794,"Stop, look, read -if road traffic data is key to your business decision-making process",,1,Merlin Francis,,2020,2,4,7,0.0,https://medium.com/@merlin.francis/stop-look-read-if-road-traffic-data-is-key-to-your-business-decision-making-process-d18c161d3d9d,https://medium.com/@merlin.francis,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
129098,129098,Migrate analytics data using Backup/Restore tool in WSO2 DAS,,1,Milan Harindu Perera,,2017,11,29,3,19.0,https://medium.com/@mharindu/migrate-analytics-data-using-backup-restore-tool-in-wso2-das-3f8b7d0eda78,https://medium.com/@mharindu,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
129193,129193,How to Create a Successful AI Business Strategy | Seamgen Blog,From the internet to digital tools,1,Mia Sheffield,,2019,5,30,5,0.0,https://medium.com/@miasheff1/how-to-create-a-successful-ai-business-strategy-seamgen-blog-5f207e86414d,https://medium.com/@miasheff1,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
129532,129532,10 Cognitive Biases in Business Analytics and How to Avoid Them,,1,Michael Singer,,2020,9,1,4,0.0,https://medium.com/@michaelsinger/10-cognitive-biases-in-business-analytics-and-how-to-avoid-them-7d7690a5bef4,https://medium.com/@michaelsinger,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
129533,129533,Easing Massive Supply Chain Disruption with Analytics,,1,Michael Singer,,2020,9,1,4,0.0,https://medium.com/@michaelsinger/easing-massive-supply-chain-disruption-with-analytics-a56f2f427450,https://medium.com/@michaelsinger,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
129534,129534,Four Ways to Add Analytics Value to Your Business,,1,Michael Singer,,2020,9,1,5,0.0,https://medium.com/@michaelsinger/four-ways-to-add-analytics-value-to-your-business-d1de5f6e3c90,https://medium.com/@michaelsinger,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
129535,129535,The Half-Life of Data and the Role of Analytics,,1,Michael Singer,,2020,9,1,3,0.0,https://medium.com/@michaelsinger/the-half-life-of-data-and-the-role-of-analytics-9ddabfa2accd,https://medium.com/@michaelsinger,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
129696,129696,Decades of driving financial inclusion with advanced data analytics & evaluation,"Since 1997, our",1,MicroSave,,2018,11,1,2,0.0,https://medium.com/@microsave.net/decades-of-driving-financial-inclusion-with-advanced-data-analytics-evaluation-d0e7bae5ab25,https://medium.com/@microsave.net,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
130108,130108,Stop Operating by Feel (part 3): How Should I Look at All of My Numbers,,1,Mike Gammarino,,2019,6,2,5,0.0,https://medium.com/@mikegammarino/stop-operating-by-feel-part-3-how-should-i-look-at-all-of-my-numbers-1ec528706b52,https://medium.com/@mikegammarino,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
130188,130188,Customer Experience Design through Data Analytics  a Story of Caesars Palace,,1,Mike Schoultz,,2017,11,10,2,29.0,https://medium.com/@mikeschoultz/customer-experience-design-through-data-analytics-a-story-of-caesars-palace-652564127022,https://medium.com/@mikeschoultz,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
130632,130632,8 insights you could uncover about your talents,"I recently attended an appreciative inquiry two-day workshop to explore and discover my talents. There was curiosity and apprehension driving what I could use to become successful. I was also very aware that, being an analyst, I needed to be able",0,Conexus Consulting,,2017,4,24,2,2.0,https://medium.com/@minebolt/8-insights-you-could-uncover-about-your-talents-32f249a36571,https://medium.com/@minebolt,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
130634,130634,La relacin entre interaccin en Facebook y trfico al sitio web,"En algunas ocasiones la interaccin real permanece oculta al usuario de Facebook, dado que no podemos a simple vista acceder a la cantidad de clics o trfico que ha generado a nuestro sitio web. Por lo general esta",0,Minerva Data,,2016,9,26,4,0.0,https://medium.com/@minerva_data/la-relaci%C3%B3n-entre-interacci%C3%B3n-en-facebook-y-tr%C3%A1fico-al-sitio-web-ec0394ce17c3,https://medium.com/@minerva_data,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131084,131084,How to prepare your resume to get a job with Malaysias top graduate employers,,1,mitos,,2019,10,31,5,20.0,https://medium.com/@mitos.eng/how-to-prepare-your-resume-to-get-a-job-with-malaysias-top-graduate-employers-51ad10f9e85b,https://medium.com/@mitos.eng,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131185,131185,Automatically create mappings between all your data,"What if all your data sources spoke to each other? What if it was easy, not hard, to analyze all your data in one place? That is the promise of Joiner: Joiner is a database that brings all your other databases and flat files together in one",0,Michael J. Irvine,,2018,4,22,2,0.0,https://medium.com/@mjirv/automatically-create-mappings-between-all-your-data-7ec094281f86,https://medium.com/@mjirv,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131217,131217,Data Analytics Certification in Gurgaon,"Data Analytics Certification in Gurgaon has multiple facets and approaches, encompassing diverse techniques under a variety of names, in different business, science, and social science domains.",0,mithlesh kumar,,2017,10,25,0,0.0,https://medium.com/@mk7227349/data-analytics-certification-in-gurgaon-51827280a6ae,https://medium.com/@mk7227349,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131235,131235,Blog Review: Leveraging Analytics to Optimize E-Scooter Business,,1,Minke Wang,,2020,2,28,3,0.0,https://medium.com/@mkewang/blog-review-leveraging-analytics-to-optimize-e-scooter-business-a362174406c6,https://medium.com/@mkewang,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131239,131239,AIHow do I get started ?,"Most of the companies are starting to embark on the journey of AI, in an attempt to get the cutting edge",1,Karthik Murugan,,2019,5,1,3,0.0,https://medium.com/@mkguy10/ai-how-do-i-get-started-933812c0f112,https://medium.com/@mkguy10,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131240,131240,Vicious cycle of data platform,"Data is new fuel ,  Data Driven Enterprisethis has been the common adage in the new digital and",1,Karthik Murugan,,2020,6,27,4,0.0,https://medium.com/@mkguy10/vicious-cycle-of-data-platform-89d1d2854267,https://medium.com/@mkguy10,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131264,131264,How to build a modern data warehouse and analytics on Microsoft Azure?,,1,Sam Nathan,,2020,1,6,1,3.0,https://medium.com/@mktnetcom/how-to-build-a-modern-data-warehouse-and-analytics-on-microsoft-azure-738a8f4acfb9,https://medium.com/@mktnetcom,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131380,131380,7 Best Certification Courses for Data Analyst,"So, you want to become a Data Analyst?. Great Decision. Data Analyst is",1,MLtut,,2020,8,26,8,0.0,https://medium.com/@mltut247/7-best-certification-courses-for-data-analyst-b674a9bb66ba,https://medium.com/@mltut247,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131390,131390,Facebook Earnings Q1 2018: a reality check.,Cambridge Analytica and the truth behind keyboard warriors,1,michaellintner,,2018,4,26,3,30.0,https://medium.com/@mlvb_at/facebook-earnings-q1-2018-a-reality-check-a9fd7133aa36,https://medium.com/@mlvb_at,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131581,131581,Industrial Internet of Things (IoT) Trends to Dominate in 2020,3 main trends that will reshape the,1,MobiDev,,2020,4,22,6,0.0,https://medium.com/@mobidev.biz/industrial-internet-of-things-iot-trends-to-dominate-in-2020-2202da902eb3,https://medium.com/@mobidev.biz,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131808,131808,Building an Intelligent Chatbot for Slack,,1,Mohammed Hassan,,2018,8,26,15,162.0,https://medium.com/@mohammedhassan3390515/building-an-intelligent-chatbot-for-slack-774abb669172,https://medium.com/@mohammedhassan3390515,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131809,131809,ETL vs ELT,The traditional concept of ETL is changing towards ELTwhen youre running transformations right in the data warehouse. Lets see why,1,Mohammed Hassan,,2018,8,10,4,4.0,https://medium.com/@mohammedhassan3390515/etl-vs-elt-d76ae24f6a66,https://medium.com/@mohammedhassan3390515,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131810,131810,Tools for Big Data Analytics,,1,Mohammed Hassan,,2018,8,10,3,2.0,https://medium.com/@mohammedhassan3390515/tools-for-big-data-analytics-b66f59568d4a,https://medium.com/@mohammedhassan3390515,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
131858,131858,Real-Time Analytics Platforms: A Primer,"Ridesharing is a highly competitive business with its success hinging on multiple time-critical decisionsthe idea that the context of a decision, its parameters, options, and best outcomes, are dependent on when the decision is made.",0,"Mohan Krishnamurthy, Ph.D",,2018,1,31,3,0.0,https://medium.com/@mohankrishnamurthy/real-time-analytics-platforms-a-primer-83985572a4c6,https://medium.com/@mohankrishnamurthy,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
132070,132070,How to Not Be Creepy While Using Employee Data in Workforce Management,,1,Mona Sabet,,2018,6,11,6,0.0,https://medium.com/@monasnews/how-to-not-be-creepy-while-using-employee-data-in-workforce-management-9f7dbc3d26b1,https://medium.com/@monasnews,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
132134,132134,"So, Am I a Product Manager?","This is my first post in Medium. I try to start writing, so, the lesson learns I got can be used later or",1,Monika Sembiring,,2020,7,26,2,0.0,https://medium.com/@monikasembiring/so-am-i-a-product-manager-9ab13654546b,https://medium.com/@monikasembiring,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
132609,132609,5 Ways Big Data Can Help Grow Business in 2020,"A few years ago the term Big Data has started as a simple concept, in the",1,Kyle Ebert,,2020,4,15,3,1.0,https://medium.com/@mozart1080/5-ways-big-data-can-help-grow-business-in-2020-c0eeb434e38e,https://medium.com/@mozart1080,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
132723,132723,Updated Resume,,1,Osvaldo Jimenez,,2020,5,19,0,0.0,https://medium.com/@mr.jimenez.osvaldo/updated-resume-904da9d7976f,https://medium.com/@mr.jimenez.osvaldo,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
133104,133104,A New currency called DATA,Most of the companies are already sitting a big pile of data and mulling over how to,0,Selvaraaju Murugesan,,2016,8,28,2,0.0,https://medium.com/@mselvaraaju/a-new-currency-called-data-78b10e5cad01,https://medium.com/@mselvaraaju,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
133112,133112,Open Data,Open data initiatives are gaining momentum for the last few years as more government agencies are releasing the data they hold to the public. The governments around the world are also passing the law and legislation to release the data on government activities.,0,Selvaraaju Murugesan,,2016,11,5,2,0.0,https://medium.com/@mselvaraaju/open-data-f09a43684fec,https://medium.com/@mselvaraaju,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
133391,133391,What is Data Analytics?,Big Data Analytics as a buzzword has generated much hype in recent times. It is said to be the answer to any,1,Mudda Prince,,2019,8,3,7,0.0,https://medium.com/@muddaprince456/what-is-data-analytics-12bb87fff35b,https://medium.com/@muddaprince456,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
134159,134159,COVID-19,,1,Murray Foxcroft,,2020,7,15,3,5.0,https://medium.com/@murray.foxcroft/covid-19-16d854ecc3fc,https://medium.com/@murray.foxcroft,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
134484,134484,Top 12 Data Analytics Startups in India you should know,,1,Great Learning,,2020,4,29,6,0.0,https://medium.com/@mygreatlearning/top-12-data-analytics-startups-in-india-you-should-know-6cf076ec51c3,https://medium.com/@mygreatlearning,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
134778,134778,Data and Analytics Guilds at NAB,Data has forever been a banking commodity; from the early ledgers managed in tents on Australias,1,National Australia Bank,,2019,8,26,4,25.0,https://medium.com/@nabtechblog/data-and-analytics-guilds-at-nab-990304b2035e,https://medium.com/@nabtechblog,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
134794,134794,Data analysis in Prosthetic,What makes us humans? Is it our society or thinking? Is it something,1,Nachiket Upadhye,,2019,6,18,3,0.0,https://medium.com/@nachuzone/data-analysis-in-prosthetic-d8ae711fad8d,https://medium.com/@nachuzone,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
135157,135157,Overview on Data Analytics,Data analytics (DA) is the process of examining data sets in order to draw conclusions about the information,1,Nandhini D,,2018,6,29,4,0.0,https://medium.com/@nandhini.d/overview-on-data-analytics-3d8d854a7f2b,https://medium.com/@nandhini.d,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
135321,135321,Azure Data LakeAn enabler in the growing big data world,Azure Data LakeAn enabler in the growing big data world,0,Rashmi Singh,,2018,7,5,6,0.0,https://medium.com/@narcissa622/azure-data-lake-an-enabler-in-the-growing-big-data-world-c263c5d95448,https://medium.com/@narcissa622,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
136004,136004,How to Become a Data Analyst,"Hello everyone, and welcome! Its time for an another 365 Data Science special, and this point well mention an alternative way of stepping into data science. Thats rightwell mention becoming a data analyst .More specifically, well check out who the data analyst is, what",0,Namit,,2020,6,16,1,0.0,https://medium.com/@ndavjekar/how-to-become-a-data-analyst-6a57a7cbb240,https://medium.com/@ndavjekar,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
136266,136266,Most looked after Data and AIsolution in India,Sonata Data and artificial intelligence (AI) solution strategies hold the ways to acquire value from the knowledge of information enterprises that are constantly generating. While high-level data let enterprises to produce insights on current,0,Neha Gupta,,2020,8,28,1,0.0,https://medium.com/@neha.wmb/most-looked-after-data-and-aisolution-in-india-fbcf3c84a2c2,https://medium.com/@neha.wmb,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
136405,136405,How Your Small Business Can Benefit From Big Data,,1,Neil Mathew,,2020,7,9,3,1.0,https://medium.com/@neilmathew85/how-your-small-business-can-benefit-from-big-data-96ceb3804cb1,https://medium.com/@neilmathew85,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
136626,136626,Top 6 Conversion Rate Optimization Tools to Boost Your Sales,,1,Net Solutions,,2020,6,1,4,0.0,https://medium.com/@netsolutions/top-6-conversion-rate-optimization-tools-to-boost-your-sales-692e8c43b948,https://medium.com/@netsolutions,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
136861,136861,How to Create an Insightful BI Dashboard for Talent Acquisition?,,1,Analytics News Events Powered by FocusKPI,,2020,7,29,4,0.0,https://medium.com/@news_68304/how-to-create-an-insightful-bi-dashboard-for-talent-acquisition-fa8de64d864a,https://medium.com/@news_68304,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
137063,137063,Introduction of Business Intelligence (P1),Nowadays we have heard a lot about the industry revolution 4.0 and digital,1,Nhan Vu,,2019,8,20,4,0.0,https://medium.com/@nhan997/introduction-of-business-intelligence-p1-e62e14844cf0,https://medium.com/@nhan997,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
137496,137496,Data Monetization in the Insurance Industry,As the insurance industry changes alongside a number of social and technological,1,Nicole Horn,,2019,4,3,4,0.0,https://medium.com/@nicole.horn/data-monetization-in-the-insurance-industry-7b4fc96ea44a,https://medium.com/@nicole.horn,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
137957,137957,Big Data is The AnswerBut what is The Question?,,1,Niko Karjalainen,,2018,4,1,5,0.0,https://medium.com/@niko_karjalainen/big-data-is-the-answer-but-what-is-the-question-6cd5116c57a7,https://medium.com/@niko_karjalainen,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
138719,138719,Data Analytics in E-commerce,"E-commerce become one of the most prominent story success today. However, much of the success in e-commerce",1,Aayush Mittal,,2020,7,17,7,8.0,https://medium.com/@nitj.aayush/data-analytics-in-e-commerce-8624f3db9ba1,https://medium.com/@nitj.aayush,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
138793,138793,SBDCNet Director Shares the Benefits of Using Big Data for Small Businesses,,1,NJSBDC at NJCU,,2020,5,27,3,0.0,https://medium.com/@njsbdcatnjcu/sbdcnet-director-shares-the-benefits-of-using-big-data-for-small-businesses-8303633045d0,https://medium.com/@njsbdcatnjcu,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
138873,138873,An Unconventional Paradox,"Simon Wren-Lewis discusses the large aperture between mainstream and heterodox economics, and asks why the",1,NM INSIGHT,,2019,1,23,3,2.0,https://medium.com/@nminsight.publicrelations/an-unconventional-paradox-5bd9e3356c01,https://medium.com/@nminsight.publicrelations,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
138954,138954,Why Is There a Huge Buzz Today Around Analytics Though the Field Has Been There for Decades?,,1,Noah data,,2017,8,9,3,0.0,https://medium.com/@noahdata7/why-is-there-a-huge-buzz-today-around-analytics-though-the-field-has-been-there-for-decades-5da81086d485,https://medium.com/@noahdata7,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
138967,138967,A Data-Driven Approach to Better Grades,by Noah MacDonald,1,Noah MacDonald,,2019,8,19,3,0.0,https://medium.com/@noahmac/a-data-driven-approach-to-better-grades-87dfe1e4f7aa,https://medium.com/@noahmac,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139172,139172,Grow With Udacity Nanodegree Programs | Noplag Review,,1,Noplag,,2017,5,24,7,1.0,https://medium.com/@noplag/grow-with-udacity-nanodegree-programs-noplag-review-568364ea41a3,https://medium.com/@noplag,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139247,139247,How to Leverage Your Data,"Today, data is a driving force in almost every industry. In fact, many are saying that data is more valuable than",1,Leo Manning,,2020,2,2,3,0.0,https://medium.com/@nosayslion/how-to-leverage-your-data-cc01bd338f44,https://medium.com/@nosayslion,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139303,139303,AaaS: Harnessing the Capabilities of Business Data Analytics,"Enormous Data can be an extreme recommendation for some organizations as customary apparatuses, and on-premise procedures could be an inappropriate methodology. A mix of enormous information and cloudData Analytics as a",0,Nousheerbabblu,,2019,7,31,1,0.0,https://medium.com/@nousheerbabblu/aaas-harnessing-the-capabilities-of-business-data-analytics-19c3d6b26b53,https://medium.com/@nousheerbabblu,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139568,139568,ANALYTICS COURSES FOR CA,"A couple of years back, a Chartered Accountant had numerous all the open doors open and had no requirement for any extra endorsement. Be that as it may, with globalization, specific center regions, for example, business management, risk management, equity research, and so on. Came",0,Nulearn,,2020,4,21,4,0.0,https://medium.com/@nulearn/analytics-courses-for-ca-52933b0f598f,https://medium.com/@nulearn,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139569,139569,Data Analytics course with IIM Rohtak for non IT background ?,,1,Nulearn,,2019,4,2,4,0.0,https://medium.com/@nulearn/data-analytics-course-with-iim-rohtak-for-non-it-background-9258383916d5,https://medium.com/@nulearn,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139570,139570,How data analytics is transforming business models?,,1,Nulearn,,2019,9,16,4,0.0,https://medium.com/@nulearn/how-data-analytics-is-transforming-business-models-4c5d42109941,https://medium.com/@nulearn,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139571,139571,HR Analytics,HR Analytics,1,Nulearn,,2019,2,1,3,0.0,https://medium.com/@nulearn/hr-analytics-f7e87ae24757,https://medium.com/@nulearn,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139572,139572,Why Big Data Analytics is a great career choice,,1,Nulearn,,2020,5,31,4,0.0,https://medium.com/@nulearn/why-big-data-analytics-is-a-great-career-choice-8a1e2890d598,https://medium.com/@nulearn,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139586,139586,Data Analytics In Louisville,"A complete business IT consulting firm in Louisville KY. We develop custom software, desktop and web applications, hybrid and native mobile apps, mobile responsive and mobile friendly websites, digital marketing solution and Restaurant Ordering System Solution.",0,NULOU TECHNOLOGIES,,2019,8,31,1,0.0,https://medium.com/@nuloutoolkit/data-analytics-in-louisville-876bb9923740,https://medium.com/@nuloutoolkit,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
139750,139750,Priceza Awards 2016 :  ecommerce,,1,Nuttapon Jitngamphong,,2017,2,28,3,3.0,https://medium.com/@nuttaponj/priceza-awards-2016-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%A1%E0%B8%B8%E0%B8%A1%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%99%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%97%E0%B8%B3-ecommerce-10f9ed40f6bf,https://medium.com/@nuttaponj,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
140013,140013,No one needs business plans. Obviously.,As an Entrepreneur and business owner I have the subjective gut feeling that more and more,1,obviousify.com,,2017,4,27,2,0.0,https://medium.com/@obviousify/no-one-needs-business-plans-31ff52f391c6,https://medium.com/@obviousify,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
140144,140144,Are Cloud Service Providers Unable To Leverage The Growing Need For Digital Transformation?,,1,Oddup,,2019,9,27,6,0.0,https://medium.com/@oddup/are-cloud-service-providers-unable-to-leverage-the-growing-need-for-digital-transformation-615e6e420db3,https://medium.com/@oddup,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
140146,140146,Data Curating: Challenges and Opportunities in the Startup Ecosystem,,1,Oddup,,2019,7,2,5,0.0,https://medium.com/@oddup/data-curating-challenges-and-opportunities-in-the-startup-ecosystem-5cc8d6185154,https://medium.com/@oddup,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
140147,140147,Data Is Transforming the Startup Ecosystem,It is estimated that 2.5 quintillion bytes of data is,1,Oddup,,2019,11,22,4,0.0,https://medium.com/@oddup/data-is-transforming-the-startup-ecosystem-d76265bb6d07,https://medium.com/@oddup,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
